ROG3,Ctry,PeopleID3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window
LI,Liberia,11920,Gola,Gola,252000,1,Y,gol,Gola,2,6,Islam,2,0.819999993,22,Sub-Saharan Peoples,122,Atlantic,2,8,West and Central Africa,AFR,Africa,N
LI,Liberia,10683,"Grebo, Barclayville","Grebo, Barclayville",3500,5,N,gry,"Grebo, Barclayville",1,1,Christianity,60,13,22,Sub-Saharan Peoples,206,Kru,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,11938,"Grebo, Fopo-Bua","Grebo, Fopo-Bua",30000,5,N,gbo,"Grebo, Northern",3,1,Christianity,65,12,22,Sub-Saharan Peoples,206,Kru,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,11940,"Grebo, Gbeapo","Grebo, Gbeapo",96000,4,N,gbo,"Grebo, Northern",3,1,Christianity,60,7,22,Sub-Saharan Peoples,206,Kru,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,11851,"Grebo, Gboloo","Grebo, Gboloo",82000,4,N,gec,"Grebo, Gboloo",0,4,Ethnic Religions,44,7.5,22,Sub-Saharan Peoples,206,Kru,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,11939,"Grebo, Globo","Grebo, Globo",39000,4,N,grv,"Grebo, Central",1,4,Ethnic Religions,40,8,22,Sub-Saharan Peoples,206,Kru,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,11723,"Grebo, Northeastern","Grebo, Northeastern",35000,5,N,gbo,"Grebo, Northern",3,1,Christianity,65,14,22,Sub-Saharan Peoples,206,Kru,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,11941,"Grebo, Seaside","Grebo, Seaside",80000,5,N,grj,"Grebo, Southern",1,1,Christianity,75,13,22,Sub-Saharan Peoples,206,Kru,2,8,West and Central Africa,AFR,Africa,N
LI,Liberia,15046,"Kissi, Southern","Kissi, Southern",141000,4,N,kss,"Kisi, Southern",3,4,Ethnic Religions,12,5,22,Sub-Saharan Peoples,122,Atlantic,2,8,West and Central Africa,AFR,Africa,N
LI,Liberia,19375,"Kpelle, Liberia","Kpelle, Liberia",938000,5,N,xpe,"Kpelle, Liberia",3,4,Ethnic Religions,38,20,22,Sub-Saharan Peoples,226,Mande,2,8,West and Central Africa,AFR,Africa,N
LI,Liberia,12833,"Krahn, Tchien","Krahn, Eastern",68000,4,N,kqo,"Krahn, Eastern",3,1,Christianity,60,6,22,Sub-Saharan Peoples,206,Kru,2,8,West and Central Africa,AFR,Africa,N
LI,Liberia,15374,"Krahn, Western","Krahn, Western",70000,4,N,krw,"Krahn, Western",3,4,Ethnic Religions,19,3.5,22,Sub-Saharan Peoples,206,Kru,2,8,West and Central Africa,AFR,Africa,N
LI,Liberia,11251,Kru,Kru,268000,5,N,klu,Klao,4,1,Christianity,81,17,22,Sub-Saharan Peoples,206,Kru,4,8,West and Central Africa,AFR,Africa,N
LI,Liberia,19028,"Krumen, Southern","Krumen, Southern",3900,4,N,ted,"Krumen, Tepo",3,1,Christianity,80,7.5,22,Sub-Saharan Peoples,206,Kru,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,12894,Kuwaa,"Kuwaa, Belle",19000,4,N,blh,Kuwaa,3,1,Christianity,65,7.5,22,Sub-Saharan Peoples,206,Kru,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,13096,"Loma, Lorma","Loma, Lorma",241000,4,N,lom,Loma,3,4,Ethnic Religions,15,4,22,Sub-Saharan Peoples,226,Mande,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,13511,"Maninka, Eastern","Maninka, Eastern",70000,1,Y,emk,"Maninkakan, Eastern",3,6,Islam,2,0.3,22,Sub-Saharan Peoples,218,Malinke,9,8,West and Central Africa,AFR,Africa,N
LI,Liberia,12789,"Maninka, Konyanka","Maninka, Konyanka",47000,1,Y,mku,"Maninka, Konyanka",1,6,Islam,0.3,0.006666667,22,Sub-Saharan Peoples,218,Malinke,2,8,West and Central Africa,AFR,Africa,N
LI,Liberia,16121,"Mano, Mah","Mano, Mah",376000,3,N,mev,Mano,3,4,Ethnic Religions,8,2,22,Sub-Saharan Peoples,226,Mande,2,8,West and Central Africa,AFR,Africa,N
LI,Liberia,16122,"Manya, Mandingo","Manya, Mandingo",97000,1,Y,mzj,Manya,1,6,Islam,0.03,0.02,22,Sub-Saharan Peoples,218,Malinke,2,8,West and Central Africa,AFR,Africa,N
LI,Liberia,16123,Mende,Mende,29000,3,N,men,Mende,4,4,Ethnic Religions,10,1,22,Sub-Saharan Peoples,226,Mande,4,8,West and Central Africa,AFR,Africa,N
LI,Liberia,14756,Sapo,"Sapo, Bush Kru",46000,4,N,krn,Sapo,2,4,Ethnic Religions,30,4,22,Sub-Saharan Peoples,206,Kru,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,15203,Tajuasohn,Tajuasohn,14000,4,N,tja,Tajuasohn,1,4,Ethnic Religions,25,3,22,Sub-Saharan Peoples,206,Kru,1,8,West and Central Africa,AFR,Africa,N
LI,Liberia,15762,Vai,Vai,130000,1,Y,vai,Vai,3,6,Islam,0.7,0.230167598,22,Sub-Saharan Peoples,226,Mande,2,8,West and Central Africa,AFR,Africa,N
LI,Liberia,16057,Yoruba,Yoruba,22000,5,N,yor,Yoruba,4,1,Christianity,58,14,22,Sub-Saharan Peoples,320,Yoruba,17,8,West and Central Africa,AFR,Africa,N
LY,Libya,10380,"Akhdam, Arabized Blacks","Akhdam, Arabized Blacks",117000,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,0.5,0.1,10,Arab World,111,"Arab, Arabian",4,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,10379,"Algerian, Arabic-speaking","Algerian, Arabic-speaking",273000,1,Y,arq,"Arabic, Algerian Spoken",3,6,Islam,0.2,0.2,10,Arab World,115,"Arab, Maghreb",18,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,11454,"Arab, Cyrenaican","Arab, Cyrenaican",1592000,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,1.8,0.1,10,Arab World,114,"Arab, Libyan",1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,11722,"Arab, Egyptian","Arab, Egyptian",500000,3,N,arz,"Arabic, Egyptian Spoken",3,6,Islam,8,2,10,Arab World,163,Egyptian,33,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,13169,"Arab, Libyan","Arab, Libyan",1781000,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,1.9,0.2,10,Arab World,114,"Arab, Libyan",10,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,13819,"Arab, Moroccan","Arab, Moroccan",9800,1,Y,ary,"Arabic, Moroccan Spoken",3,6,Islam,0.09,0.01,10,Arab World,115,"Arab, Maghreb",21,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,14276,"Arab, Palestinian","Arab, Palestinian",59000,1,Y,ajp,"Arabic, South Levantine Spoken",2,6,Islam,1.6,0.1,10,Arab World,113,"Arab, Levant",25,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,15104,"Arab, Sudanese","Arab, Sudanese",227000,1,Y,apd,"Arabic, Sudanese Spoken",3,6,Islam,0.5,0.1,10,Arab World,117,"Arab, Sudan",18,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,15641,"Arab, Tunisian","Arab, Tunisian",190000,1,Y,aeb,"Arabic, Tunisian Spoken",2,6,Islam,0.3,0,10,Arab World,115,"Arab, Maghreb",11,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,15198,"Arab, Yemeni","Arab, Yemeni",4900,1,Y,acq,"Arabic, Taizzi-Adeni Spoken",1,6,Islam,0,0,10,Arab World,118,"Arab, Yemeni",16,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,10510,Awjilah,Awjilah,2000,1,Y,auj,Awjilah,0,6,Islam,0,0,10,Arab World,141,Berber-Saharan,1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,11198,"Bedouin, Fezzan","Bedouin, Fezzan",201000,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,0,0,10,Arab World,137,"Bedouin, Saharan",1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,11261,"Bedouin, Kufra","Bedouin, Kufra",26000,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,0,0,10,Arab World,137,"Bedouin, Saharan",1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,14563,"Bedouin, Riyah ","Bedouin, Riyah ",33000,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,0,0,10,Arab World,137,"Bedouin, Saharan",1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,14752,"Bedouin, Sanusi ","Bedouin, Sanusi ",604000,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,0,0,10,Arab World,137,"Bedouin, Saharan",1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,14951,"Bedouin, Sirtican ","Bedouin, Sirtican ",33000,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,0,0,10,Arab World,137,"Bedouin, Saharan",1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,12315,"Berber, Jalo","Berber, Jalo",47000,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,0,0,10,Arab World,114,"Arab, Libyan",1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,12364,"Berber, Jofra","Berber, Jofra",31000,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,0.6,0.3,10,Arab World,141,Berber-Saharan,1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,11140,British,British,3900,4,N,eng,English,4,1,Christianity,63,8.8,12,Eurasian Peoples,110,Anglo-Celt,134,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,10998,Bulgarian,Bulgarian,3200,2,N,bul,Bulgarian,4,1,Christianity,80,1.9,12,Eurasian Peoples,284,"Slav, Southern",39,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,11437,Croat,Croat,19000,2,N,hrv,Croatian,4,1,Christianity,92,0.4,12,Eurasian Peoples,284,"Slav, Southern",27,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,19007,Deaf,Deaf,,1,Y,lbs,Libyan Sign Language,1,6,Islam,2,0.3,26,Deaf,328,Deaf,216,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,15175,"Filipino, Tagalog","Filipino, Tagalog",11000,5,N,tgl,Tagalog,4,1,Christianity,93,12.3,17,Malay Peoples,166,"Filipino, Central",54,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,11234,French,French,6500,2,N,fra,French,4,1,Christianity,64,1,12,Eurasian Peoples,172,French,111,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,11876,Ghadames,Ghadames,11000,1,Y,gha,Ghadames,1,6,Islam,0.05,0.02,10,Arab World,141,Berber-Saharan,1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,11942,Greek,Greek,6300,2,N,ell,Greek,4,1,Christianity,91,0.4,12,Eurasian Peoples,178,Greek,76,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,11597,"Gypsy, Domari","Gypsy, Domari",33000,1,Y,rmt,Domari,1,6,Islam,0,0,14,Persian-Median,353,Domari,14,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,12051,"Han Chinese, Mandarin","Han Chinese, Mandarin",1900,4,N,cmn,"Chinese, Mandarin",4,7,Non-Religious,7,5.7,11,East Asian Peoples,161,Chinese,65,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,12273,Italian,Italian,25000,2,N,ita,Italian,4,1,Christianity,83,1.1,12,Eurasian Peoples,193,Italian,60,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,12306,Jabal Nafusah,Jabal Nafusah,186000,1,Y,jbn,Nafusi,1,6,Islam,0,0,10,Arab World,141,Berber-Saharan,1,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,12795,Korean,Korean,1000,5,N,kor,Korean,4,1,Christianity,31,16.8,11,East Asian Peoples,205,Korean,47,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,13460,Maltese,Maltese,6400,2,N,mlt,Maltese,4,1,Christianity,98,1.3,12,Eurasian Peoples,221,Maltese,7,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,14483,Punjabi,Punjabi,64000,1,Y,pan,"Punjabi, Eastern",4,6,Islam,2.4,0.6,21,South Asian Peoples,272,Punjabi,17,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,14639,Saharawi,Saharawi,800,1,Y,ayl,"Arabic, Libyan Spoken",1,6,Islam,0,0,10,Arab World,112,"Arab, Hassaniya",5,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,14864,Serb,Serb,23000,2,N,srp,Serbian,4,1,Christianity,80,0.6,12,Eurasian Peoples,284,"Slav, Southern",39,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,14196,Sinhalese,Sinhalese,13000,3,N,sin,Sinhala,4,2,Buddhism,9,1.2,21,South Asian Peoples,282,Sinhala,19,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,15145,Swahili,Swahili,2200,1,Y,swh,Swahili,4,6,Islam,0,0,22,Sub-Saharan Peoples,351,"Bantu, Swahili",22,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,15608,"Tuareg, Tamastairt","Tuareg, Hoggar",17000,1,Y,thv,"Tamahaq, Tahaggart",2,6,Islam,0,0,10,Arab World,307,Tuareg,3,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,15316,"Tubu, Teda","Tubu, Teda",36000,1,Y,tuq,Tedaga,1,6,Islam,0,0,22,Sub-Saharan Peoples,159,Kanuri-Saharan,5,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,18274,Turk,Turk,28000,1,Y,tur,Turkish,4,6,Islam,0,0,24,Turkic Peoples,309,Turkish,70,6,Middle East and North Africa,AFR,Africa,Y
LY,Libya,16114,Zuwarah,Zuwarah,38000,1,Y,jbn,Nafusi,1,6,Islam,0,0,10,Arab World,141,Berber-Saharan,1,6,Middle East and North Africa,AFR,Africa,Y
LS,Liechtenstein,10491,"Austrian, Bavarian","Austrian, Bavarian",2300,2,N,bar,Bavarian,4,1,Christianity,82,0.3,12,Eurasian Peoples,175,Germanic,18,10,Western Europe,EUR,Europe,N
LS,Liechtenstein,19007,Deaf,Deaf,,2,N,xxx,Language unknown,1,1,Christianity,79,0.5,26,Deaf,328,Deaf,216,10,Western Europe,EUR,Europe,N
LS,Liechtenstein,11871,German,German,1300,2,N,deu,"German, Standard",4,1,Christianity,66,1.5,12,Eurasian Peoples,175,Germanic,81,10,Western Europe,EUR,Europe,N
LS,Liechtenstein,11870,German Swiss,German Swiss,4100,2,N,gsw,"German, Swiss",3,1,Christianity,79,1.5,12,Eurasian Peoples,355,Swiss,16,10,Western Europe,EUR,Europe,N
LS,Liechtenstein,12273,Italian,Italian,1400,2,N,ita,Italian,4,1,Christianity,83,1.1,12,Eurasian Peoples,193,Italian,60,10,Western Europe,EUR,Europe,N
LS,Liechtenstein,13055,Liechtensteiner,Liechtensteiner,26000,2,N,gsw,"German, Swiss",3,1,Christianity,80,0.4,12,Eurasian Peoples,175,Germanic,2,10,Western Europe,EUR,Europe,N
LS,Liechtenstein,18274,Turk,Turk,1000,1,Y,tur,Turkish,4,6,Islam,0,0,24,Turkic Peoples,309,Turkish,70,10,Western Europe,EUR,Europe,N
LS,Liechtenstein,15843,Walser,Walser,1600,2,N,wae,Walser,3,1,Christianity,96,0.4,12,Eurasian Peoples,355,Swiss,4,10,Western Europe,EUR,Europe,N
LH,Lithuania,10429,Armenian,Armenian,1300,4,N,hye,Armenian,4,1,Christianity,95,8.7,12,Eurasian Peoples,119,Armenian,56,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,10528,"Azerbaijani, North","Azerbaijani, North",1100,1,Y,azj,"Azerbaijani, North",4,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,20,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,11065,Belarusian,Belarusian,31000,2,N,bel,Belarusan,4,1,Christianity,70,1.3,12,Eurasian Peoples,283,"Slav, Eastern",30,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,11382,Chuvash,Chuvash,600,3,N,chv,Chuvash,4,1,Christianity,35,0.2,24,Turkic Peoples,311,Ural-Siberian,11,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,19007,Deaf,Deaf,,2,N,lls,Lithuanian Sign Language,1,1,Christianity,85,1.1,26,Deaf,328,Deaf,216,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,11157,Estonian,Estonian,500,4,N,ekk,"Estonian, Standard",4,7,Non-Religious,45,4.9,12,Eurasian Peoples,169,Finno-Ugric,22,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,11865,Georgian,Georgian,500,2,N,kat,Georgian,4,1,Christianity,79,1.5,12,Eurasian Peoples,157,Caucasus,25,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,11871,German,German,2000,4,N,deu,"German, Standard",4,1,Christianity,66,2.1,12,Eurasian Peoples,175,Germanic,81,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,12350,"Jew, Eastern Yiddish-Speaking","Jew, Eastern Yiddish-Speaking",2600,1,Y,ydd,"Yiddish, Eastern",4,4,Ethnic Religions,0,0,15,Jews,197,Jews,12,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,12523,Karaite,"Karaite, Karaim",200,1,Y,kdr,Karaim,3,4,Ethnic Religions,0,0,15,Jews,197,Jews,5,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,12599,Kazakh,Kazakh,500,1,Y,kaz,Kazakh,4,6,Islam,0,0,24,Turkic Peoples,202,Kazakh,24,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,13007,Latvian,Latvian,1700,4,N,lvs,"Latvian, Standard",4,1,Christianity,61,7,12,Eurasian Peoples,130,Baltic,21,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,13077,Lithuanian,Lithuanian,2420000,2,N,lit,Lithuanian,4,1,Christianity,86,1.1,12,Eurasian Peoples,130,Baltic,25,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,13775,Moldavian,Moldavian,1300,4,N,ron,Romanian,4,1,Christianity,73,3.7,12,Eurasian Peoples,276,Romanian,23,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,14431,Polish,Polish,169000,2,N,pol,Polish,4,1,Christianity,90,0.3,12,Eurasian Peoples,285,"Slav, Western",46,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,20789,"Romani, Baltic","Romani, Baltic",1800,2,N,rml,"Romani, Baltic",4,1,Christianity,85,1.5,12,Eurasian Peoples,354,Romany,4,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,14598,Russian,Russian,150000,2,N,rus,Russian,4,1,Christianity,66,1.2,12,Eurasian Peoples,283,"Slav, Eastern",69,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,15284,Tatar,Tatar,2400,1,Y,tat,Tatar,4,6,Islam,1,0.1,24,Turkic Peoples,311,Ural-Siberian,21,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,15696,Ukrainian,Ukrainian,14000,4,N,ukr,Ukrainian,4,1,Christianity,80,3.8,12,Eurasian Peoples,283,"Slav, Eastern",50,9,Eastern Europe and Eurasia,EUR,Europe,N
LH,Lithuania,14039,"Uzbek, Northern","Uzbek, Northern",1200,1,Y,uzn,"Uzbek, Northern",3,6,Islam,0,0,24,Turkic Peoples,314,Uzbek,17,9,Eastern Europe and Eurasia,EUR,Europe,N
LU,Luxembourg,15741,"Americans, U.S.","Americans, U.S.",1100,5,N,eng,English,4,1,Christianity,79,28.9,18,North American Peoples,109,Anglo-American,105,10,Western Europe,EUR,Europe,N
LU,Luxembourg,10375,Arab,Arab,6900,3,N,apc,"Arabic, North Levantine Spoken",2,6,Islam,30,0.5,10,Arab World,111,"Arab, Arabian",35,10,Western Europe,EUR,Europe,N
LU,Luxembourg,11140,British,British,6000,4,N,eng,English,4,1,Christianity,61,8,12,Eurasian Peoples,110,Anglo-Celt,134,10,Western Europe,EUR,Europe,N
LU,Luxembourg,11069,Cape Verdean,Cape Verdean,3700,4,N,kea,Kabuverdianu,2,1,Christianity,97,6.6,22,Sub-Saharan Peoples,262,"Sub-Saharan African, other",17,10,Western Europe,EUR,Europe,N
LU,Luxembourg,11496,Danish,Danish,2500,4,N,dan,Danish,4,1,Christianity,86,3.5,12,Eurasian Peoples,279,Scandinavian,18,10,Western Europe,EUR,Europe,N
LU,Luxembourg,19007,Deaf,Deaf,,2,N,xxx,Language unknown,1,1,Christianity,82,0.5,26,Deaf,328,Deaf,216,10,Western Europe,EUR,Europe,N
LU,Luxembourg,11659,Dutch,Dutch,1700,4,N,nld,Dutch,4,7,Non-Religious,47,4.3,12,Eurasian Peoples,175,Germanic,31,10,Western Europe,EUR,Europe,N
LU,Luxembourg,11217,Fleming,Fleming,18000,2,N,vls,Vlaams,2,1,Christianity,91,0.2,12,Eurasian Peoples,175,Germanic,13,10,Western Europe,EUR,Europe,N
LU,Luxembourg,11234,French,French,37000,2,N,fra,French,4,1,Christianity,65,1,12,Eurasian Peoples,172,French,111,10,Western Europe,EUR,Europe,N
LU,Luxembourg,11871,German,German,13000,4,N,deu,"German, Standard",4,1,Christianity,65,2.1,12,Eurasian Peoples,175,Germanic,81,10,Western Europe,EUR,Europe,N
LU,Luxembourg,11942,Greek,Greek,600,2,N,ell,Greek,4,1,Christianity,91,0.4,12,Eurasian Peoples,178,Greek,76,10,Western Europe,EUR,Europe,N
LU,Luxembourg,12273,Italian,Italian,19000,2,N,ita,Italian,4,1,Christianity,82,1.1,12,Eurasian Peoples,193,Italian,60,10,Western Europe,EUR,Europe,N
LU,Luxembourg,12346,"Jew, German Speaking","Jew, German",700,1,Y,deu,"German, Standard",4,4,Ethnic Religions,0,0,15,Jews,197,Jews,4,10,Western Europe,EUR,Europe,N
LU,Luxembourg,13165,Luxembourger,Luxembourger,313000,2,N,ltz,Luxembourgish,2,1,Christianity,82.5,0.2,12,Eurasian Peoples,175,Germanic,6,10,Western Europe,EUR,Europe,N
LU,Luxembourg,14449,Portuguese,Portuguese,93000,2,N,por,Portuguese,4,1,Christianity,92,2,12,Eurasian Peoples,271,"Portuguese, European",47,10,Western Europe,EUR,Europe,N
LU,Luxembourg,19211,"South Asian, general","South Asian, general",1200,1,Y,hin,Hindi,4,5,Hinduism,4,2,21,South Asian Peoples,261,"South Asian, other",56,10,Western Europe,EUR,Europe,N
LU,Luxembourg,15077,Spaniard,Spaniard,5000,2,N,spa,Spanish,4,1,Christianity,75,1,12,Eurasian Peoples,291,Spanish,47,10,Western Europe,EUR,Europe,N
LU,Luxembourg,15148,Swedish,Swedish,1500,4,N,swe,Swedish,4,1,Christianity,56,6.9,12,Eurasian Peoples,279,Scandinavian,17,10,Western Europe,EUR,Europe,N
LU,Luxembourg,18274,Turk,Turk,800,1,Y,tur,Turkish,4,6,Islam,0,0,24,Turkic Peoples,309,Turkish,70,10,Western Europe,EUR,Europe,N
LU,Luxembourg,19218,"Yugoslav former, general","Yugoslav former, general",15000,3,N,srp,Serbian,4,7,Non-Religious,40,0.2,12,Eurasian Peoples,284,"Slav, Southern",4,10,Western Europe,EUR,Europe,N
MK,Macedonia,11880,"Albanian, Gheg","Albanian, Gheg",594000,1,Y,aln,"Albanian, Gheg",3,6,Islam,4,0.4,12,Eurasian Peoples,106,Albanian,11,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,10375,Arab,Arab,6300,1,Y,apc,"Arabic, North Levantine Spoken",2,6,Islam,5,0.5,10,Arab World,111,"Arab, Arabian",35,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,10431,Aromanian,Aromanian,9900,2,N,rup,Aromanian,2,1,Christianity,84,0.8,12,Eurasian Peoples,106,Albanian,8,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,20677,Ashkali,Ashkali,3700,1,Y,als,"Albanian, Tosk",4,6,Islam,0,0,12,Eurasian Peoples,106,Albanian,5,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,10953,Bosniak,Bosniak,18000,1,Y,bos,Bosnian,4,6,Islam,0.2,0.05,12,Eurasian Peoples,284,"Slav, Southern",24,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,11140,British,British,900,4,N,eng,English,4,1,Christianity,60,8,12,Eurasian Peoples,110,Anglo-Celt,134,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,10998,Bulgarian,Bulgarian,1700,2,N,bul,Bulgarian,4,1,Christianity,80,1.9,12,Eurasian Peoples,284,"Slav, Southern",39,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,11437,Croat,Croat,2500,2,N,hrv,Croatian,4,1,Christianity,92,0.4,12,Eurasian Peoples,284,"Slav, Southern",27,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,19007,Deaf,Deaf,,2,N,xxx,Language unknown,1,1,Christianity,65,0.2,26,Deaf,328,Deaf,216,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,20676,"Egyptian, Balkan","Egyptian, Balkan",3700,1,Y,als,"Albanian, Tosk",4,6,Islam,2,0,12,Eurasian Peoples,106,Albanian,5,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,18765,Gorani,Gorani,5900,1,Y,mkd,Macedonian,4,6,Islam,5,0,12,Eurasian Peoples,284,"Slav, Southern",4,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,11942,Greek,Greek,600,2,N,ell,Greek,4,1,Christianity,91,0.4,12,Eurasian Peoples,178,Greek,76,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,19244,"Jew, Serbian Speaking","Jew, Serbian Speaking",100,1,Y,srp,Serbian,4,4,Ethnic Religions,0,0,15,Jews,197,Jews,3,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,13186,Macedonian,Macedonian,1293000,2,N,mkd,Macedonian,4,1,Christianity,93,0.15,12,Eurasian Peoples,284,"Slav, Southern",29,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,13658,"Meglenite, Vlasi","Meglenite, Vlasi",2100,2,N,ruq,"Romanian, Megleno",0,1,Christianity,83,0.1,12,Eurasian Peoples,276,Romanian,2,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,13798,Montenegrin,Montenegrin,2500,2,N,srp,Serbian,4,1,Christianity,77,0.4,12,Eurasian Peoples,284,"Slav, Southern",9,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,14436,Pomak,Pomak,2100,1,Y,bul,Bulgarian,4,6,Islam,1,0.9,12,Eurasian Peoples,284,"Slav, Southern",5,9,Eastern Europe and Eurasia,EUR,Europe,N
MK,Macedonia,14570,"Romani, Baltic","Romani, Balkan",55000,3,N,rmn,"Romani, Balkan",3,6,Islam,25,0.5,12,Eurasian Peoples,354,Romany,18,9,Eastern Europe and Eurasia,EUR,Europe,N
