ROG3,Ctry,PeopleID3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window
ID,Indonesia,14478,Punan Keriau,"Punan Keriau, Kereho-Uheng",600,1,Y,xke,Kereho,1,4,Ethnic Religions,2,0.5,17,Malay Peoples,155,Borneo-Kalimantan,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14479,Punan Merah,Punan Merah,200,1,Y,puf,Punan Merah,0,4,Ethnic Religions,4,0.5,17,Malay Peoples,155,Borneo-Kalimantan,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14480,Punan Merap,Punan Merap,300,1,Y,puc,Punan Merap,0,4,Ethnic Religions,2,0.5,17,Malay Peoples,155,Borneo-Kalimantan,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14481,Punan Tubu,Punan Tubu,3500,1,Y,puj,Punan Tubu,0,4,Ethnic Religions,4,1.5,17,Malay Peoples,155,Borneo-Kalimantan,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14511,Rahambuu,Rahambuu,7200,1,Y,raz,Rahambuu,0,6,Islam,0,0,17,Malay Peoples,153,Bungku-Bajau,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14517,Rambang,Rambang,154000,1,Y,pse,"Malay, Central",3,6,Islam,0,0,17,Malay Peoples,229,Melayu of Sumatra,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14518,Ranau,Ranau,19000,1,Y,ljp,Lampung Api,3,6,Islam,0.05,0.023529412,17,Malay Peoples,209,Lampung of Sumatra,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14529,Rawas,Rawas,221000,1,Y,mui,Musi,1,6,Islam,0,0,17,Malay Peoples,241,Musi of Sumatra,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14537,Rejang,Rejang,436000,1,Y,rej,Rejang,1,6,Islam,0.04,0.012857143,17,Malay Peoples,233,Minangkabau-Rejang of Sumatra,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,19298,Retta,Retta,900,1,Y,ret,Reta,1,6,Islam,0,0,17,Malay Peoples,171,Flores-Sumba-Alor,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,19301,Rongga,Rongga,4800,1,Y,ror,Rongga,1,6,Islam,5,0.5,17,Malay Peoples,171,Flores-Sumba-Alor,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14661,"Saleman, Hatue","Saleman, Hatue",7100,1,Y,sau,Saleman,0,6,Islam,5,1,17,Malay Peoples,222,Maluku-Central,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14776,Sasak,Sasak,3214000,1,Y,sas,Sasak,3,6,Islam,0.0047,0.0023,17,Malay Peoples,128,Bali-Sasak,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14819,Seit-Kaitetu,Seit-Kaitetu,13000,1,Y,hik,Seit-Kaitetu,0,6,Islam,0,0,17,Malay Peoples,222,Maluku-Central,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14831,Selayar,"Selayar, Salajarese",126000,1,Y,sly,Selayar,1,6,Islam,5,0.243478261,17,Malay Peoples,152,Bugi-Makassar of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14843,Semendo,Semendo,252000,1,Y,pse,"Malay, Central",3,6,Islam,0.02,0.00173913,17,Malay Peoples,266,Pasemah of Sumatra,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14863,Serawai,Serawai,318000,1,Y,pse,"Malay, Central",3,6,Islam,3,0.672413793,17,Malay Peoples,266,Pasemah of Sumatra,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14933,Siang,Siang,18000,1,Y,sya,Siang,1,4,Ethnic Religions,5,0.2,17,Malay Peoples,133,Barito of Kalimantan,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14184,Simeulue,Simeulue,55000,1,Y,smr,Simeulue,1,6,Islam,0,0,17,Malay Peoples,101,Aceh of Sumatra,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14191,Sindang Kelingi,Sindang Kelingi,67000,1,Y,liw,Col,1,6,Islam,0,0,17,Malay Peoples,229,Melayu of Sumatra,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,10720,Singkil,Singkil,71000,1,Y,btx,Batak Karo,4,6,Islam,0,0,17,Malay Peoples,101,Aceh of Sumatra,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,14718,Sula,Sula,88000,1,Y,szn,Sula,1,6,Islam,0,0,17,Malay Peoples,222,Maluku-Central,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15119,Sumbawa,Sumbawa,439000,1,Y,smw,Sumbawa,1,6,Islam,0.0005,0.0005,17,Malay Peoples,128,Bali-Sasak,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15121,Sunda,Sunda,37152000,1,Y,sun,Sunda,4,6,Islam,0.49,0.4,17,Malay Peoples,293,Sunda-Betawi of Java,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15142,Suwawa,Suwawa,5400,1,Y,swu,Suwawa,0,6,Islam,0,0,17,Malay Peoples,232,Minahasa-Sangir of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15200,Taje,"Taje, Petapa",400,1,Y,pee,Taje,0,6,Islam,0,0,17,Malay Peoples,198,Kaili-Tomini of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15219,Taluki,Taluki,700,1,Y,tlk,Taloki,0,6,Islam,0,0,17,Malay Peoples,153,Bungku-Bajau,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15225,Tamiang,Tamiang,44000,1,Y,zlm,Malay,0,6,Islam,0,0,17,Malay Peoples,101,Aceh of Sumatra,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15295,Tausug,"Tausug, Joloano Sulu",21000,1,Y,tsg,Tausug,3,6,Islam,0.5,0.330000013,17,Malay Peoples,167,"Filipino, Muslim",3,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15341,Tengger,Tengger,100000,1,Y,tes,Tengger,1,5,Hinduism,1,0.575,17,Malay Peoples,196,Java,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15443,Tereweng,Tereweng,1100,1,Y,twg,Tereweng,1,4,Ethnic Religions,0,0,17,Malay Peoples,171,Flores-Sumba-Alor,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15447,Ternate,Ternate,66000,1,Y,tft,Ternate,1,6,Islam,0,0,17,Malay Peoples,223,Maluku-Northern,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15474,Tidore,Tidore,50000,1,Y,tvo,Tidore,1,6,Islam,5,0.063043478,17,Malay Peoples,223,Maluku-Northern,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,19387,"Tolaki, Asera","Tolaki, Asera",900,1,Y,lbw,Tolaki,3,6,Islam,1,0.3,17,Malay Peoples,153,Bungku-Bajau,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15540,"Tolaki, Konawe","Tolaki, Konawe",332000,1,Y,lbw,Tolaki,3,6,Islam,2,0.983333333,17,Malay Peoples,153,Bungku-Bajau,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,19388,"Tolaki, Laiwui","Tolaki, Laiwui",300,1,Y,lbw,Tolaki,3,6,Islam,3,0,17,Malay Peoples,153,Bungku-Bajau,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,10860,"Tolaki, Mekongga","Tolaki, Mekongga",72000,1,Y,lbw,Tolaki,3,6,Islam,0,0,17,Malay Peoples,153,Bungku-Bajau,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,19389,"Tolaki, Wiwirano","Tolaki, Wiwirano",100,1,Y,lbw,Tolaki,3,6,Islam,0,0,17,Malay Peoples,153,Bungku-Bajau,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15542,Toli-Toli,Toli-Toli,32000,1,Y,txe,Totoli,0,6,Islam,0.06,0.042857143,17,Malay Peoples,198,Kaili-Tomini of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15546,Tomadino,Tomadino,900,1,Y,tdi,Tomadino,0,6,Islam,0,0,17,Malay Peoples,153,Bungku-Bajau,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15548,Tombelala,Tombelala,1500,1,Y,ttp,Tombelala,0,6,Islam,0,0,17,Malay Peoples,198,Kaili-Tomini of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15550,Tomini,Tomini,38000,1,Y,txm,Tomini,1,6,Islam,0,0,17,Malay Peoples,198,Kaili-Tomini of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15562,Topoiyo,Topoiyo,500,1,Y,toy,Topoiyo,0,6,Islam,0,0,17,Malay Peoples,198,Kaili-Tomini of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15705,Ulumanda,Ulumanda,39000,1,Y,ulm,Ulumanda',1,6,Islam,0,0,17,Malay Peoples,152,Bugi-Makassar of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,18955,Umalung,Umalung,3600,1,Y,ulu,Uma' Lung,0,4,Ethnic Religions,0,0,17,Malay Peoples,155,Borneo-Kalimantan,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,18956,Vitou,Vitou,700,1,Y,vto,Vitou,0,4,Ethnic Religions,0,0,19,Pacific Islanders,244,New Guinea,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15620,Wakatobi,Wakatobi,82000,1,Y,bhq,Tukang Besi South,1,6,Islam,5,0.005333333,17,Malay Peoples,308,Tukangbesi of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,12448,"Wakatobi, Kaledupa","Wakatobi, Kaledupa",159000,1,Y,khc,Tukang Besi North,1,6,Islam,3,0.4,17,Malay Peoples,308,Tukangbesi of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15875,Waru,Waru,500,1,Y,wru,Waru,0,6,Islam,0,0,17,Malay Peoples,153,Bungku-Bajau,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15896,Wawonii,Wawonii,32000,1,Y,wow,Wawonii,1,6,Islam,1,0.2,17,Malay Peoples,308,Tukangbesi of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15413,Wolio,Wolio,236000,1,Y,wlo,Wolio,1,6,Islam,0.01,0.004186047,17,Malay Peoples,308,Tukangbesi of Sulawesi,2,2,Southeast Asia,ASI,Asia,Y
ID,Indonesia,15419,Wotu,Wotu,600,1,Y,wtw,Wotu,0,6,Islam,0,0,17,Malay Peoples,152,Bugi-Makassar of Sulawesi,1,2,Southeast Asia,ASI,Asia,Y
IR,Iran,19409,Afshari,Afshari,362000,1,Y,azb,"Azerbaijani, South",4,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,2,5,Central Asia,ASI,Asia,Y
IR,Iran,10200,"Aimaq, Jamshidi","Aimaq, Jamshidi",29000,1,Y,aiq,Aimaq,1,6,Islam,0,0,14,Persian-Median,105,Aimaq,2,5,Central Asia,ASI,Asia,Y
IR,Iran,10202,"Aimaq, Timuri","Aimaq, Timuri",196000,1,Y,aiq,Aimaq,1,6,Islam,0,0,14,Persian-Median,105,Aimaq,2,5,Central Asia,ASI,Asia,Y
IR,Iran,18806,Alviri-Vidari,Alviri-Vidari,1100,1,Y,avd,Alviri-Vidari,1,6,Islam,0,0,14,Persian-Median,300,Talysh,1,5,Central Asia,ASI,Asia,Y
IR,Iran,10376,"Arab, Gulf","Arab, Gulf",265000,1,Y,afb,"Arabic, Gulf Spoken",1,6,Islam,1.2,0.1,10,Arab World,111,"Arab, Arabian",7,5,Central Asia,ASI,Asia,Y
IR,Iran,12246,"Arab, Iranian","Arab, Iranian",1480000,1,Y,acm,"Arabic, Mesopotamian Spoken",1,6,Islam,0.3,0.1,10,Arab World,111,"Arab, Arabian",1,5,Central Asia,ASI,Asia,Y
IR,Iran,10465,Astiani,Astiani,25000,1,Y,atn,Ashtiani,1,6,Islam,0,0,14,Persian-Median,300,Talysh,1,5,Central Asia,ASI,Asia,Y
IR,Iran,10521,Aynallu,"Aynallu, Inallu",6200,1,Y,azb,"Azerbaijani, South",4,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,18859,"Azerbaijani, Azeri Turk","Azerbaijani, Azeri Turk",15683000,1,Y,azb,"Azerbaijani, South",4,6,Islam,0.1,0.09,24,Turkic Peoples,126,Azerbaijani,6,5,Central Asia,ASI,Asia,Y
IR,Iran,19602,Baharlu,Baharlu,9400,1,Y,azb,"Azerbaijani, South",4,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,10591,Bakhtiari,Bakhtiari,1195000,1,Y,bqi,Bakhtiari,1,6,Islam,0,0,14,Persian-Median,327,Luri-Bakhtiari,1,5,Central Asia,ASI,Asia,Y
IR,Iran,15034,"Baloch, Southern","Baloch, Southern",484000,1,Y,bcc,"Balochi, Southern",3,6,Islam,0,0,14,Persian-Median,129,Baloch,6,5,Central Asia,ASI,Asia,Y
IR,Iran,15356,"Baloch, Western","Baloch, Western",718000,1,Y,bgn,"Balochi, Western",2,6,Islam,0,0,14,Persian-Median,129,Baloch,4,5,Central Asia,ASI,Asia,Y
IR,Iran,10704,Bashkardi,Bashkardi,8500,1,Y,bsg,Bashkardi,1,6,Islam,0,0,14,Persian-Median,129,Baloch,1,5,Central Asia,ASI,Asia,Y
IR,Iran,10959,Brahui,"Brahui, Kur Galli",23000,1,Y,brh,Brahui,3,6,Islam,0,0,21,South Asian Peoples,261,"South Asian, other",4,5,Central Asia,ASI,Asia,Y
IR,Iran,19007,Deaf,Deaf,,1,Y,psc,Persian Sign Language,1,6,Islam,0,0,26,Deaf,328,Deaf,216,5,Central Asia,ASI,Asia,Y
IR,Iran,20755,Dezfuli,Dezfuli,,1,Y,def,Dezfuli,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,19411,"Fars, Northwestern","Fars, Northwestern",8400,1,Y,faz,"Fars, Northwestern",1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,11190,"Fars, Southwestern","Fars, Southwestern",106000,1,Y,fay,"Fars, Southwestern",1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,16675,"Gabri, Dari","Gabri, Dari",14000,1,Y,gbz,"Dari, Zoroastrian",1,8,Other / Small,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,11808,Galeshi,Galeshi,2000,1,Y,glk,Gilaki,2,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,11838,Gazi,Gazi,8600,1,Y,gzi,Gazi,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,11890,Gilaki,Gilaki,2790000,1,Y,glk,Gilaki,2,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,11982,Gujarati,Gujarati,34000,1,Y,guj,Gujarati,4,6,Islam,0.5,0.1,21,South Asian Peoples,182,Gujarati,27,5,Central Asia,ASI,Asia,Y
IR,Iran,12000,"Gurani, Hawrami","Gurani, Hawrami",28000,1,Y,hac,Gurani,1,6,Islam,0,0,14,Persian-Median,208,Kurd,2,5,Central Asia,ASI,Asia,Y
IR,Iran,11597,"Gypsy, Domari","Gypsy, Domari",1350000,1,Y,rmt,Domari,1,6,Islam,0,0,14,Persian-Median,353,Domari,14,5,Central Asia,ASI,Asia,Y
IR,Iran,12067,Harzani,Harzani,34000,1,Y,hrz,Harzani,1,6,Islam,0,0,14,Persian-Median,300,Talysh,1,5,Central Asia,ASI,Asia,Y
IR,Iran,12076,Hazara,Hazara,375000,1,Y,haz,Hazaragi,2,6,Islam,0.05,0.01,24,Turkic Peoples,313,Uyghur,6,5,Central Asia,ASI,Asia,Y
IR,Iran,12086,Herki,Herki,21000,1,Y,kmr,"Kurdish, Northern",4,6,Islam,0,0,14,Persian-Median,208,Kurd,3,5,Central Asia,ASI,Asia,Y
IR,Iran,20624,Jadgali,Jadgali,11000,1,Y,jdg,Jadgali,1,6,Islam,0,0,21,South Asian Peoples,195,Jat,1,5,Central Asia,ASI,Asia,Y
IR,Iran,12148,"Jew, Kurdistani","Jew, Hulaula",300,1,Y,huy,Hulaula,0,4,Ethnic Religions,0,0,15,Jews,197,Jews,2,5,Central Asia,ASI,Asia,Y
IR,Iran,19241,"Jew, Judeo-Persian","Jew, Judeo-Persian",9200,1,Y,jpr,Dzhidi,0,4,Ethnic Religions,0,0,15,Jews,197,Jews,2,5,Central Asia,ASI,Asia,Y
IR,Iran,20922,Kajali,Kajali,42000,1,Y,xkj,Kajali,1,6,Islam,0,0,14,Persian-Median,300,Talysh,1,5,Central Asia,ASI,Asia,Y
IR,Iran,12526,Karakalpak,Karakalpak,51000,1,Y,kaa,Karakalpak,3,6,Islam,0,0,24,Turkic Peoples,202,Kazakh,8,5,Central Asia,ASI,Asia,Y
IR,Iran,12541,Karingani,Karingani,21000,1,Y,kgn,Karingani,1,6,Islam,0,0,14,Persian-Median,300,Talysh,1,5,Central Asia,ASI,Asia,Y
IR,Iran,12599,Kazakh,Kazakh,6100,1,Y,kaz,Kazakh,4,6,Islam,0,0,24,Turkic Peoples,202,Kazakh,24,5,Central Asia,ASI,Asia,Y
IR,Iran,12648,Khalaj,Khalaj,51000,1,Y,kjf,Khalaj,3,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,20618,"Khalaj, Turkic","Khalaj, Turkic",52000,1,Y,klj,"Khalaj, Turkic",1,6,Islam,0.8,0.5,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,12667,Khorasani Turk,Khorasani Turk,904000,1,Y,kmz,Khorasani Turkish,1,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,12671,Khunsari,Khunsari,25000,1,Y,kfm,Khunsari,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,12803,Koroshi,Koroshi,400,1,Y,ktl,Koroshi,1,6,Islam,0,0,14,Persian-Median,129,Baloch,1,5,Central Asia,ASI,Asia,Y
IR,Iran,12849,Kumzari,Kumzari,600,1,Y,zum,Kumzari,1,6,Islam,0,0,14,Persian-Median,327,Luri-Bakhtiari,2,5,Central Asia,ASI,Asia,Y
IR,Iran,11126,"Kurd, Central","Kurd, Central",3274000,1,Y,ckb,"Kurdish, Central",3,6,Islam,0.2,0.04,14,Persian-Median,208,Kurd,5,5,Central Asia,ASI,Asia,Y
IR,Iran,12877,"Kurd, Kurmanji","Kurd, Kurmanji",474000,1,Y,kmr,"Kurdish, Northern",4,6,Islam,0.4,0.1,14,Persian-Median,208,Kurd,32,5,Central Asia,ASI,Asia,Y
IR,Iran,12874,"Kurd, Southern","Kurd, Southern",3223000,1,Y,sdh,"Kurdish, Southern",2,6,Islam,0.05,0.01,14,Persian-Median,208,Kurd,1,5,Central Asia,ASI,Asia,Y
IR,Iran,19313,Lak,Lak,1184000,1,Y,lki,Laki,1,6,Islam,0,0,14,Persian-Median,327,Luri-Bakhtiari,1,5,Central Asia,ASI,Asia,Y
IR,Iran,12996,Larestani,"Larestani, Lari",114000,1,Y,lrl,Lari,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,18838,Lasgerdi,Lasgerdi,1100,1,Y,lsa,Lasgerdi,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,13158,"Luri, Northern","Luri, Northern",1792000,1,Y,lrc,"Luri, Northern",1,6,Islam,0,0,14,Persian-Median,327,Luri-Bakhtiari,2,5,Central Asia,ASI,Asia,Y
IR,Iran,19312,"Luri, Southern","Luri, Southern",976000,1,Y,luz,"Luri, Southern",1,6,Islam,0,0,14,Persian-Median,327,Luri-Bakhtiari,1,5,Central Asia,ASI,Asia,Y
IR,Iran,18382,Mamasani,Mamasani,121000,1,Y,luz,"Luri, Southern",1,6,Islam,0,0,14,Persian-Median,327,Luri-Bakhtiari,1,5,Central Asia,ASI,Asia,Y
IR,Iran,13483,Mandeaen,Mandaean,8000,1,Y,mid,Mandaic,1,8,Other / Small,2,0,10,Arab World,121,Assyrian / Aramaic,6,5,Central Asia,ASI,Asia,Y
IR,Iran,13610,Mazanderani,"Mazanderani, Tabri",2317000,1,Y,mzn,Mazanderani,1,6,Islam,0.5,0.4,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,18849,Moqaddam,Moqaddam,1300,1,Y,azb,"Azerbaijani, South",4,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,13896,Mussulman Tat,Mussulman Tat,9100,1,Y,ttt,"Tat, Muslim",1,6,Islam,0,0,14,Persian-Median,268,Persian,3,5,Central Asia,ASI,Asia,Y
IR,Iran,13915,Nafar,"Nafar, Nafar Turk",4400,1,Y,azb,"Azerbaijani, South",4,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,13250,Natanzi,Natanzi,8500,1,Y,ntz,Natanzi,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,13262,Nayini,Nayini,8500,1,Y,nyq,Nayini,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,14322,Parsee,Parsee,27000,1,Y,prd,Parsi-Dari,1,8,Other / Small,0,0,14,Persian-Median,265,Parsee,12,5,Central Asia,ASI,Asia,Y
IR,Iran,14327,"Pashtun, Southern","Pashtun, Southern",153000,1,Y,pbt,"Pashto, Southern",2,6,Islam,0.02,0,14,Persian-Median,267,Pashtun,8,5,Central Asia,ASI,Asia,Y
IR,Iran,14371,Persian,Persian,36114000,1,Y,pes,"Persian, Iranian",4,6,Islam,1,0.9,14,Persian-Median,268,Persian,42,5,Central Asia,ASI,Asia,Y
IR,Iran,14409,Pishagchi,Pishagchi,1300,1,Y,azb,"Azerbaijani, South",4,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,14483,Punjabi,Punjabi,34000,1,Y,pan,"Punjabi, Eastern",4,5,Hinduism,1,0.1,21,South Asian Peoples,272,Punjabi,17,5,Central Asia,ASI,Asia,Y
IR,Iran,14495,Qajar,Qajar,3700,1,Y,azb,"Azerbaijani, South",4,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,14496,Qaragozlu,Qaragozlu,2500,1,Y,azb,"Azerbaijani, South",4,6,Islam,0,0,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,14497,Qashqai,"Qashqai, Kashkai",930000,1,Y,qxq,Kashkay,1,6,Islam,0.002,0.002,24,Turkic Peoples,126,Azerbaijani,1,5,Central Asia,ASI,Asia,Y
IR,Iran,14570,"Romani, Baltic","Romani, Balkan",34000,1,Y,rmn,"Romani, Balkan",3,6,Islam,5,0.4,12,Eurasian Peoples,354,Romany,18,5,Central Asia,ASI,Asia,Y
IR,Iran,18857,Rudbari,Rudbari,500,1,Y,rdb,Rudbari,1,6,Islam,0,0,14,Persian-Median,300,Talysh,1,5,Central Asia,ASI,Asia,Y
IR,Iran,18858,Sangisari,Sangisari,40000,1,Y,sgr,Sangisari,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,14846,Semnani,Semnani,66000,1,Y,smy,Semnani,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,18860,Shahmirzadi,Shahmirzadi,6300,1,Y,srz,Shahmirzadi,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,18861,Shahrudi,Shahrudi,1100,1,Y,shm,Shahrudi,1,6,Islam,0,0,14,Persian-Median,300,Talysh,1,5,Central Asia,ASI,Asia,Y
IR,Iran,14885,Shahseven,Shahseven,85000,1,Y,azb,"Azerbaijani, South",4,6,Islam,0.5,0.2,24,Turkic Peoples,126,Azerbaijani,2,5,Central Asia,ASI,Asia,Y
IR,Iran,14909,Shikaki,Shikaki,28000,1,Y,kmr,"Kurdish, Northern",4,6,Islam,0,0,14,Persian-Median,208,Kurd,2,5,Central Asia,ASI,Asia,Y
IR,Iran,14957,Sivandi,Sivandi,8600,1,Y,siy,Sivandi,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,14973,Soi,Soi,8500,1,Y,soj,Soi,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,18864,Sorkhei,Sorkhei,11000,1,Y,sqo,Sorkhei,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
IR,Iran,14372,"Tajik, Afghan","Tajik, Afghan",378000,1,Y,prs,Dari,4,6,Islam,0,0,14,Persian-Median,268,Persian,12,5,Central Asia,ASI,Asia,Y
IR,Iran,15201,Tajik,"Tajik, Tadzhik",86000,1,Y,tgk,Tajiki,4,6,Islam,0.02,0,14,Persian-Median,299,Tajik,11,5,Central Asia,ASI,Asia,Y
IR,Iran,15207,Takistani,Takistani,222000,1,Y,tks,Takestani,1,6,Islam,0,0,14,Persian-Median,300,Talysh,1,5,Central Asia,ASI,Asia,Y
IR,Iran,15220,"Talysh, Talyshon","Talysh, Talyshon",149000,1,Y,tly,Talysh,1,6,Islam,0,0,14,Persian-Median,300,Talysh,4,5,Central Asia,ASI,Asia,Y
IR,Iran,18866,"Taromi, Upper","Taromi, Upper",1100,1,Y,tov,"Taromi, Upper",1,6,Islam,0,0,14,Persian-Median,300,Talysh,1,5,Central Asia,ASI,Asia,Y
IR,Iran,18274,Turk,Turk,11000,1,Y,tur,Turkish,4,6,Islam,0.04,0.01,24,Turkic Peoples,309,Turkish,70,5,Central Asia,ASI,Asia,Y
IR,Iran,15654,Turkmen,"Turkmen, Turkomani",1007000,1,Y,tuk,Turkmen,3,6,Islam,0.3,0.05,24,Turkic Peoples,310,Turkmen,14,5,Central Asia,ASI,Asia,Y
IR,Iran,15727,Urdu,"Urdu, Islami",86000,1,Y,urd,Urdu,4,6,Islam,0,0,21,South Asian Peoples,261,"South Asian, other",23,5,Central Asia,ASI,Asia,Y
IR,Iran,15755,Uyghur,Uyghur,6000,1,Y,uig,Uyghur,4,6,Islam,0.05,0.02,24,Turkic Peoples,313,Uyghur,13,5,Central Asia,ASI,Asia,Y
IR,Iran,15760,Vafsi,Vafsi,21000,1,Y,vaf,Vafsi,1,6,Islam,0,0,14,Persian-Median,268,Persian,1,5,Central Asia,ASI,Asia,Y
